Dates,Emerging Market Stocks,Foreign Developed Stocks,US Stocks - Growth (Large Cap),US Stocks - Growth (Small Cap),US Stocks - Value (Large Cap),US Stocks - Momentum,US Stocks - Size (Large Cap),US Stocks - Size (Small Cap),US Government Bonds - Long Term,US Government Bonds - Short Term,Municipal Bonds,TIPS,US Corporate Bonds - High Yield,US Corporate Bonds - Investment Grade,Emerging Market Bonds - USD,Global Aggregate Bonds ex-US,Gold
17/07/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
18/07/2011,-0.010578795,-0.015467028,-0.006569683,-0.014822426,-0.010122506,-0.007137065,-0.008467516,-0.016061195,-0.000614007,0,0.000288642,0.000894444,-0.001758874,-0.003860762,-0.000367013,-0.003117958,0.008290488
19/07/2011,0.005885966,0.015710015,0.019555895,0.025181728,0.012534276,0.022041636,0.016242755,0.022582259,0.00378921,0,0.000379763,0.005001216,0.00451577,0.004867233,-0.001651036,0.004136575,-0.012046657
20/07/2011,0.007107296,0.012213382,-0.003104114,-0.004163184,0.002281043,-0.005694858,0,-0.001680592,-0.004898037,-0.000181724,8.95E-05,-0.005687686,0.000877405,-0.002332266,0.004134416,0.000391431,0.008387097
21/07/2011,0.005430373,0.021446136,0.010335315,0.006688541,0.017389841,0.013051612,0.013346092,0.00913685,-0.005537224,0,0.000114382,-0.002055575,0.004820362,-0.001528251,0.000274493,0.002672019,-0.006397953
22/07/2011,0.009009017,0.002100294,0.003779627,0.003737929,-0.002715822,-0.001618527,0.000813475,0.00131048,0.003815376,-9.09E-05,0.000445832,0.003313744,0.001308269,0.004052314,0.005122962,0.00287239,0.00772698
23/07/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
24/07/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
25/07/2011,-0.004511918,-0.006808703,-0.004185439,-0.012204877,-0.00624628,-0.006305927,-0.005686509,-0.011778881,-0.003183959,0.00027266,0.000130882,0.001071161,-0.005335432,-0.004753544,-0.001092823,-0.004458852,0.007667732
26/07/2011,0.007540298,0.006328408,-0.003364433,-0.010052722,-0.005158989,-0.004303544,-0.0042484,-0.007584695,0.004224839,-0.000363448,8.95E-05,0.000356884,0.002079753,0.004415742,0.002277896,0.001743623,0.003170577
27/07/2011,-0.005441386,-0.024371316,-0.021227176,-0.03183792,-0.018470064,-0.022043934,-0.019855722,-0.02984325,-0.001641893,0.00018179,-0.000316323,0.001871699,-0.007865051,-0.002960644,-0.000454245,0.002747481,-0.004424779
28/07/2011,-0.002857665,-0.003759589,-0.001868639,-0.003387013,-0.005281947,-0.001858251,-0.002846132,-0.001625841,0.001952859,-0.000271786,0.000164029,0.004092494,0.001541312,0.002159313,0.004273935,-0.001238378,0.001269841
29/07/2011,-0.006716885,0.002155057,-0.005611256,-0.001206029,-0.007966377,-0.00682594,-0.00772362,-0.00125242,0.012105046,9.01E-05,0.001025356,0.011607458,0.00098921,0.008979068,0.005343128,0.001882178,0.006341154
30/07/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
31/07/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
01/08/2011,0.008587436,-0.011568211,-0.005067217,-0.00548838,-0.002676318,-0.003516991,-0.00355285,-0.00652098,0.003630472,-0.000137617,0.002339831,0.002726931,0.002205103,0.002943898,0.008914889,-0.000253981,-0.003780718
02/08/2011,-0.017300468,-0.026129139,-0.025162773,-0.033218828,-0.025829385,-0.025431952,-0.024945301,-0.031178828,0.009212077,0.000544596,0.004480514,0.006584648,-0.012348842,0.008372119,0.003315928,-0.000530506,0.024035421
03/08/2011,-0.020803009,0.005589937,0.007459733,0.00776275,0.003098263,0.005627252,0.005033672,0.006644617,0.000802804,9.09E-05,0.004961788,-0.006193005,-0.0005579,-0.000353214,-0.00035763,-0.000352666,0
04/08/2011,-0.02598331,-0.071429644,-0.04650237,-0.065360045,-0.048574901,-0.052738338,-0.046786146,-0.060315965,0.013230437,0,0.004651078,0.00877666,-0.028817353,0.00724493,-0.004824977,0.002465091,-0.004941322
05/08/2011,-0.031109831,0.018856589,-0.001091083,-0.017816596,-0.001623946,0.000730802,-0.002180891,-0.017492806,-0.011574185,0,-0.000270236,-0.011397065,-0.00103491,-0.012368407,-0.013377678,0.003961988,0.006828057
06/08/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
07/08/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
08/08/2011,-0.049030201,-0.07667207,-0.058464574,-0.086994105,-0.072641183,-0.067712342,-0.064128409,-0.087060729,0.015912879,-0.000180851,-0.000701799,0.01205663,-0.042597158,-0.009503285,-0.016652832,0.016392813,0.032059186
09/08/2011,-0.022129711,0.066496933,0.043107173,0.069063371,0.051246756,0.046883081,0.044773127,0.066646454,0.005812151,0.000361767,1.47E-05,0.008347633,0.030543634,0.008931087,-0.001757969,-8.98E-05,0.009557945
10/08/2011,0.014040456,-0.059069317,-0.041166858,-0.046649487,-0.049120016,-0.036743325,-0.043413694,-0.048948347,0.013222275,-0.000271651,0.00227949,0.018454982,-0.016919596,0.00901206,0.011680716,0.005533274,0.035502959
11/08/2011,0.00900643,0.046924052,0.039632144,0.051186546,0.048927737,0.042142219,0.043825801,0.049953929,-0.014692426,9.09E-05,-0.001326567,-0.020830072,0.018159743,-0.020523123,-0.011271237,-0.001767214,-0.021714286
12/08/2011,0.001092659,0.015142924,0.013655821,0.012110955,0.003531891,0.010216859,0.008067845,0.006199513,0.006965213,-9.08E-05,-0.000253957,0.005707082,-0.004662517,0.01142083,0.005004739,0.000457199,-0.004672897
13/08/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
14/08/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
15/08/2011,0.023137942,0.023566501,0.016453741,0.02667334,0.026295443,0.021273489,0.020503457,0.028227846,-0.003701911,0,0.000250733,-0.005073048,0.016280115,0.001867187,0.010420238,0.000661578,0.011150235
16/08/2011,0.006264536,-0.017779515,-0.009093671,-0.022095694,-0.009382322,-0.01215812,-0.008525748,-0.01839492,0.004595578,9.09E-05,0.000397174,0.002247406,-0.006338801,0.00363824,0.007027634,0.000801349,0.012188044
17/08/2011,0.005339916,0.006527917,-0.000468334,-0.001242056,0.002731692,0.000403004,0.001098325,0.000284169,0.007008537,0,0.00030752,0.005173325,0.011017959,0.002741299,0.005619086,0.004454491,0.002866972
18/08/2011,-0.027267612,-0.046579945,-0.044044066,-0.063019805,-0.040689314,-0.051610283,-0.041484411,-0.05691186,0.005220178,0,0.00312971,-0.007669113,-0.012159673,0.001322598,-0.004596634,0.004920099,0.018867925
19/08/2011,-0.0262991,-0.016697144,-0.017586752,-0.016980827,-0.016134362,-0.016307796,-0.019065502,-0.017606989,0.001058033,0.0001817,-7.46E-05,0.003406218,-0.00870971,-0.001232953,0.002716301,-3.75E-05,0.012401796
20/08/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
21/08/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
22/08/2011,-0.005066158,0.007546337,0.003147923,-0.001754962,-0.002270846,0.001275223,0.000776947,-0.003523463,-0.001825709,0,-4.22E-05,-0.000258535,0.001170961,-0.003703424,-0.000632136,-0.000945018,0.025442049
23/08/2011,0.019883837,0.031835932,0.03551911,0.052724585,0.031250503,0.039763998,0.034570625,0.048270643,-0.004041768,0,-0.001299071,-0.006204614,0.007488925,-0.011416573,-0.002078121,-0.000351791,-0.037297297
24/08/2011,-0.007427541,-0.00030222,0.011486958,0.011943498,0.015899148,0.009723272,0.013703347,0.014810683,-0.01072542,0,-0.002656705,-0.01474171,-0.004529417,-0.011817686,-0.006428234,-0.00428729,-0.033688939
25/08/2011,-0.005483806,-0.022994735,-0.015771355,-0.024747015,-0.013992884,-0.018947625,-0.014999528,-0.024566141,0.006153614,-0.000181667,0.00010419,0.007833183,-0.00805017,0.005526783,0.001913862,0.001090569,0.004067403
26/08/2011,0.002063376,0.014244776,0.018591375,0.028497429,0.010269749,0.020839661,0.013159618,0.023851727,0.003203574,0,-3.42E-05,0.002968949,0.010115066,0.000450236,0.006730032,0.001099009,0.030092593
27/08/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
28/08/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
29/08/2011,0.02858593,0.024428454,0.025644206,0.046432707,0.029945037,0.027679641,0.029133769,0.047316245,-0.006580658,0.000272549,-0.000123751,-0.005920321,0.010130643,0.003241942,0.001445454,-2.19E-06,-0.020224719
30/08/2011,0.009231828,-0.004174648,0.005827442,0.007616889,0.000358166,0.006046243,0.001803252,0.005802567,0.006916412,-0.000272475,0.00012862,0.005868383,0.001843994,0.005296383,0.000180975,-0.000674239,0.029816514
31/08/2011,0.01880462,0.017062263,0.00304988,-0.002880449,0.006100128,0.004250172,0.00503984,-0.002059676,-0.003579529,-9.08E-05,0.000380955,-0.004528243,0.01288736,0.003036195,0.00270601,-0.003914038,-0.0077951
01/09/2011,0.004301539,-0.011478054,-0.010031823,-0.019855827,-0.01159025,-0.007360738,-0.009670764,-0.021473353,0.007952411,4.76E-05,0.000592379,0.009098928,-0.000643471,0.000736639,0.001218985,0.001143053,0.000561167
02/09/2011,-0.014186071,-0.024115015,-0.02411449,-0.034621553,-0.028324157,-0.020051014,-0.025858712,-0.036995797,0.009170408,-9.09E-05,0.002877248,0.010923448,-0.00469083,0.006161137,0.003427394,0.000962861,0.030286035
03/09/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
04/09/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
05/09/2011,-0.030251146,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-0.001372473,0
06/09/2011,-0.002693594,-0.032031655,-0.003147315,-0.003434462,-0.010768775,-0.000647511,-0.006868685,-0.002775024,0.001339252,0.000272586,0.003209566,-0.005917643,-0.011839262,0.005856294,-0.003685481,0.000989181,-0.001633097
07/09/2011,0.021430435,0.029939916,0.025099584,0.038413138,0.032095376,0.023257632,0.028223995,0.037790969,-0.005349845,-0.000272512,0.000620759,-0.002673731,0.004885401,0.001941325,0.003699114,0.003596229,-0.03217012
08/09/2011,0.003840659,-0.020195009,-0.008467092,-0.018680978,-0.012911778,-0.00745878,-0.01054335,-0.018348671,0.004898386,0,0.000798091,0.005968214,0.003125403,-0.000880926,9.02E-05,0.001602562,0.027042254
09/09/2011,-0.01971032,-0.033415981,-0.025629321,-0.030682747,-0.026529014,-0.028467896,-0.026272038,-0.029475174,0.004874509,0,0.000636019,0.001203802,-0.009000197,0.001057569,-0.0075499,0.001679317,-0.00603401
10/09/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
11/09/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
12/09/2011,-0.021630928,-0.006785113,0.006375904,0.008785756,0.006812601,0.007529135,0.007167447,0.008593092,-0.003043679,0,0.000321017,-0.003435473,-0.008616665,-0.006074304,-0.004346943,-0.004002186,-0.022626932
13/09/2011,-0.006000328,0.010734741,0.010298041,0.019083984,0.007518337,0.009714255,0.00824478,0.016157701,-0.002957566,0.000181724,0.000191891,-0.004308839,0.007634194,-0.00017735,0.002910367,-0.002786591,0.010654997
14/09/2011,-0.013598889,0.013839397,0.01426693,0.017845013,0.013059687,0.013885947,0.01412105,0.017923561,0.00057413,-0.000181691,-0.000501511,-0.001211721,0.00664404,-0.000442858,-0.006348276,-0.001689786,-0.007190466
15/09/2011,0.011115147,0.021905924,0.016077295,0.013582478,0.0195223,0.014352317,0.01722243,0.014058721,-0.007458701,0.000272586,-0.000848616,-0.001993231,0.006716452,-0.003456299,0.001642992,-0.001623454,-0.016404052
16/09/2011,0.014149432,-0.000620776,0.006537444,0.001217587,0.003612493,0.007881478,0.005943683,0.001540424,0.001927042,-0.000181674,0.000103308,0.000347583,-0.000575087,0,0.00018209,0.007229161,0.008676374
17/09/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
18/09/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
19/09/2011,-0.027884955,-0.026424544,-0.005742021,-0.014356589,-0.013859916,-0.002429379,-0.009309854,-0.017896898,0.008173465,0,0.000773306,0.002517402,-0.001496716,0.005513762,-0.004008968,-0.000700305,-0.015323182
20/09/2011,0.001567191,0.003192978,-0.001520071,-0.017281763,-0.000911377,0.000313226,-0.00162665,-0.015518336,0.00133542,0,0.000619449,0.004328983,0.001613901,0.000442747,0.000457347,-0.001675796,0.014976959
21/09/2011,-0.010827907,-0.028754204,-0.026186124,-0.036051294,-0.034892732,-0.023740438,-0.030232186,-0.037020566,0.004286697,-9.09E-05,0.001473544,0.001723639,-0.008630284,0.002298296,-0.005120247,0.000219403,-0.012485812
22/09/2011,-0.061662765,-0.035605044,-0.030801385,-0.033098813,-0.030852977,-0.02945149,-0.031360528,-0.027932404,0.009294924,0.000181724,0.006872425,-0.002323398,-0.013581398,0.00194039,-0.017553604,0.004299945,-0.024712644
23/09/2011,-0.022017631,0.009854597,0.004353381,0.01188073,0.005664119,0.005900709,0.004624987,0.010193539,-0.008269526,-9.08E-05,0.00030214,-0.005779397,0.00270706,-0.00616244,-0.016089518,0.00019266,-0.055981143
24/09/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
25/09/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
26/09/2011,-0.014779448,0.022206338,0.020003224,0.020020983,0.029403322,0.017247089,0.024305588,0.01888176,-0.004169591,0.000181707,-0.001064564,-0.004771675,0.003754643,-0.001859957,-0.014926577,-0.001444116,-0.014357054
27/09/2011,0.048172812,0.022384655,0.01185686,0.024862231,0.010254237,0.009532742,0.011487358,0.021545832,-0.006661216,-0.000181674,-0.002769777,0.001830422,0.001169935,-0.003194951,0.01766234,-0.002342321,0.020265991
28/09/2011,-0.002649959,-0.015133468,-0.019531729,-0.04047456,-0.021803574,-0.016994098,-0.019921339,-0.038347392,0.000191597,0,-0.002047405,-0.00043496,-0.011211075,-0.00400619,0.000853209,-0.001142071,-0.028553693
29/09/2011,0.003826586,0.019941679,0.000637102,0.00705194,0.016525079,-0.000458868,0.007218942,0.017331044,0,-9.09E-05,-0.000612611,-0.003133939,-0.001890101,-0.001072695,0.007391005,0.000197642,0.010223642
30/09/2011,-0.01449098,-0.034294237,-0.024683357,-0.029201756,-0.024952365,-0.021299869,-0.023764644,-0.030604855,0.00632148,0.000181724,0.000151191,-0.001833619,-0.019879202,0.005010883,-0.008277372,0.003626036,0.001265022
01/10/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
02/10/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
03/10/2011,-0.031376003,-0.025554849,-0.026293088,-0.051176993,-0.031796045,-0.025874075,-0.030718939,-0.051477626,0.009244989,-0.000221595,0.000271809,0.009824432,-0.01197351,0.001850418,-0.007962749,0.002859582,0.018951358
04/10/2011,-0.024017529,0.017370937,0.01962228,0.059819422,0.023628888,0.015819613,0.021925855,0.062305319,-0.00510233,0.000180882,-0.000299143,0.000694258,-0.003074722,-0.00874235,-0.00902561,0.000503638,-0.019931804
05/10/2011,0.005764324,0.016067839,0.019737808,0.01854383,0.01897439,0.016395658,0.019894288,0.013737705,-0.004179191,0,-0.004980209,-0.000693776,0.012214592,0.004139841,0.008429488,-0.004336838,0.011481165
06/10/2011,0.031302494,0.026689405,0.017743746,0.023919566,0.018622659,0.016625874,0.019315006,0.022228938,-0.006962116,0,-0.00388156,-8.69E-05,0.015480583,-0.004032783,0.011914265,-0.003246088,0.006253909
07/10/2011,0.022642599,-0.006418737,-0.00507419,-0.024658952,-0.009612498,-0.000241304,-0.007692343,-0.024426628,-0.005186126,-9.08E-05,-0.001251299,-0.003384108,0.000839727,-0.000899937,-0.002468466,-0.000360922,-0.007458048
08/10/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
09/10/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
10/10/2011,0.016101003,0.038112876,0.032493746,0.045509319,0.034824355,0.027175606,0.033844568,0.043816206,-0.010523393,0.000181715,-1.64E-06,-0.006878361,0.021468721,0.001891328,0.014372783,-0.002722823,0.025046963
11/10/2011,0.012751859,-0.004044127,0.001541893,0.006108455,-0.000367661,0.00131489,-0.000365722,0.006875075,0.003317404,-0.000271674,-0.00014789,0.002367177,-0.011037355,0.002696539,-0.002815231,-0.001959672,-0.007330483
12/10/2011,0.015279155,0.018120619,0.007857045,0.012523785,0.011221603,0.002520122,0.009147296,0.014235588,-0.003403493,8.49E-06,-0.00120429,-0.004198445,0.023270052,0.001524389,0.007903984,-0.005610259,0.006769231
13/10/2011,0.008533502,-0.000922496,0.002138524,0.002124203,-0.007094703,0.0026241,-0.00145016,-0.000859386,0.004000173,-8.49E-06,0.001462795,0.000614868,-0.004177216,0.000895264,0.002894307,-2.83E-05,-0.004889976
14/10/2011,0.005118828,0.011978647,0.017997126,0.022191278,0.015573653,0.016396976,0.016521293,0.01978159,-0.004956403,9.00E-05,-0.000318475,-0.001491976,0.006990967,-0.000626244,0.003165703,-0.004993789,0.006756757
15/10/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
16/10/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
17/10/2011,0.007207998,-0.023064525,-0.018876803,-0.030369297,-0.018762198,-0.016252256,-0.018753806,-0.030362603,0.006544453,9.09E-05,0.001331094,0.003779829,-0.00578523,-0.000715899,0.002690684,0.003139843,-0.005491153
18/10/2011,-0.017365079,0.012116314,0.014509026,0.022138078,0.026291305,0.008824737,0.020022212,0.026530486,-0.001067508,0,0.002822596,0.004817052,0.005353003,0.003492735,0.001851365,-0.001366361,-0.003680982
19/10/2011,0.008787102,-0.015347424,-0.014903242,-0.020427688,-0.01021174,-0.011335892,-0.012491383,-0.019489529,0.001554138,0,0.000111655,-0.001568696,-0.003240727,0.00258803,-9.23E-05,-0.002917423,-0.013546798
20/10/2011,-0.026795073,0.000622904,0.001832461,0.000753226,0.007964179,0.004319994,0.004517892,0.002736242,-0.002037178,-0.000180849,0.000443408,0.00017416,0.008825534,0.002225609,-0.002402623,-0.000778282,-0.012484395
21/10/2011,0.013070219,0.025856872,0.017387423,0.020964028,0.019392628,0.019014694,0.019247609,0.021689602,-0.001846616,0.000180882,-0.000163409,-0.001047258,0.01208753,0.003286112,0.001019174,-0.000399317,0.010745891
22/10/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
23/10/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
24/10/2011,0.03071621,0.014880904,0.015292418,0.035903164,0.01144959,0.009762829,0.012707644,0.032194146,-0.000486623,-0.000180849,0.000152058,0.002970755,0.027069892,0.005134362,0.006198234,-0.001209024,0.009380863
25/10/2011,0.005801962,-0.015861259,-0.01889875,-0.027655764,-0.019852949,-0.019562598,-0.01934505,-0.028056812,0.008572628,0,0.000637334,0.008973075,-0.017718732,0.00493244,0.002298538,0.003846131,0.029120198
26/10/2011,0.005198472,0.013380114,0.006467485,0.016479899,0.01421437,0.004088286,0.009597223,0.017235948,-0.007340802,0,0.000984502,-0.000863704,0.004283917,-0.000701092,0.00321117,0.004159601,0.010234798
27/10/2011,0.03405721,0.055203872,0.031403777,0.053920657,0.036615551,0.025813414,0.034500433,0.052762094,-0.012065934,-9.09E-05,-0.0033367,-0.005703291,0.014705804,-0.000175543,0.011064241,-0.003423737,0.012514899
28/10/2011,0.015725823,-0.008243692,0.002752911,-0.002734944,-0.001031919,0.001871449,0.001020812,-0.005103578,0.006008713,0,0.000273832,0.003476404,-0.002986966,0.003859682,0.000361393,-0.004259825,0.001177163
29/10/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
30/10/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
31/10/2011,-0.013894904,-0.051893926,-0.021973145,-0.026507743,-0.029588855,-0.017821053,-0.025666727,-0.026567926,0.013412797,0.000180898,0.002687552,0.008921006,-0.00932054,0.002271926,-0.001898097,0.002372814,-0.014109347
01/11/2011,-0.025797562,-0.033261385,-0.024835905,-0.033216197,-0.030159846,-0.021251866,-0.026518152,-0.035400376,0.011972528,-0.000145202,0.004433322,0.012189919,-0.017739517,0.004988774,-0.000320752,0.005124497,0
02/11/2011,0.008085772,0.012512212,0.013489019,0.024402533,0.018873693,0.012399731,0.015770552,0.024652157,-0.002391161,0,-0.000146411,0.000340201,0.009521658,0.003656224,0.001819896,-0.002255812,0.010733453
03/11/2011,-0.003568146,0.025021064,0.019294218,0.024058087,0.017820055,0.014860898,0.018525514,0.024880554,-0.004698984,9.09E-05,-0.001546045,-0.006973253,0.009886352,0.000520746,0.006084437,-0.001161639,0.015339233
04/11/2011,0.016350502,-0.013561575,-0.004839622,-0.003125156,-0.006760196,-0.003861378,-0.005751093,-0.004935101,0.002986804,0.000181725,0.000119199,0.00539532,-0.001012426,0.001993996,0.000902437,-0.001154745,-0.004067403
05/11/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
06/11/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
07/11/2011,0.000529921,0.004581757,0.005010526,-0.004179567,0.006806208,0.004175987,0.00578436,-0.002010804,0.001152328,0,0.000578332,0.005025732,-0.003379187,-0.003980056,0.000721444,-0.00439035,0.023337223
08/11/2011,0.00035823,0.012469818,0.012327705,0.014572274,0.013520393,0.007415673,0.011951663,0.014640875,-0.00450915,-9.08E-05,-0.000605436,-0.006610678,0.002260176,-0.006167778,0.001892335,0.000173362,-0.007411631
09/11/2011,-0.010054316,-0.051666004,-0.035508468,-0.047914666,-0.038140114,-0.030228715,-0.036117811,-0.047656358,0.008867158,-9.09E-05,0.002245819,-0.000170896,-0.021200021,-0.002622006,-0.007015918,-0.007425953,-0.008615738
10/11/2011,-0.026843199,0.013303719,0.007364221,0.00422384,0.011024981,0.007552915,0.009057703,0.007366698,-0.004872486,0,-0.00092594,0.00196292,0.001037348,-0.004995317,0.000815502,0.000626907,-0.005214368
11/11/2011,0.017457688,0.024381322,0.019093257,0.027521059,0.018466885,0.017606855,0.019570039,0.026355943,-0.004607365,0.000181725,-1.64E-06,-0.003066403,0.013234793,-0.001761398,0.003981943,0.002494897,0.015725102
12/11/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
13/11/2011,-3.01E-06,0,0,0,0,-4.11E-06,0,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
14/11/2011,0.006161246,-0.018307422,-0.007319711,-0.010760325,-0.011225621,-0.005923274,-0.00970076,-0.014385342,0.006268123,-0.000181692,-0.001111825,0.001367105,-0.006701034,-8.83E-05,-0.004507221,-0.003845098,-0.004587156
15/11/2011,-0.007941582,-0.003433176,0.007963158,0.012651258,0.001921154,0.004416931,0.005229464,0.012685115,-0.001341419,0,-0.001169435,-0.003839091,-0.002630779,-0.000970623,-0.004708557,-0.010149746,0.001728111
